Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
rishi-natural-anti-grey-beard-wash-120ml-get-back-b,rishi natural Anti Grey Beard Wash (120ml) - Get Back B...,"<p>rishi natural Anti Grey Beard Wash (120ml) - Get Back B... - Face Cream</p><p><a href=""https://www.flipkart.com/rishi-natural-anti-grey-beard-wash-120ml-get-back-black-prevent-premature-greying-face/p/itma6c3f2897a525?pid=FCWHATQU8KKPXQUS&amp;lid=LSTFCWHATQU8KKPXQUSNNGT9C&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_28&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWHATQU8KKPXQUS.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,603.00,799.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/120-anti-grey-beard-wash-120ml-get-back-black-beard-prevent-original-imahcgj3z5dnf8rq.jpg?v=1757275385,1,rishi natural Anti Grey Beard Wash (120ml) - Get Back B...,false,,,,kg,,,active
nivea-men-oil-control-6-units-of-50g-each-face-wash,Nivea Men Oil Control  6 Units of 50g each Face Wash,"<p>Nivea Men Oil Control  6 Units of 50g each Face Wash - Face Cream</p><p><a href=""https://www.flipkart.com/nivea-men-oil-control-6-units-50g-each-face-wash/p/itm939e98ce213a4?pid=FCWFRTHW7BGZGQEA&amp;lid=LSTFCWFRTHW7BGZGQEAMAWQHE&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_27&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFRTHW7BGZGQEA.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,651.00,690.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-oil-control-face-wash-6-units-of-50g-each-nivea-men-original-imafrtjff5fhvqdu.jpg?v=1757275385,1,Nivea Men Oil Control  6 Units of 50g each Face Wash,false,,,,kg,,,active
nivea-men-dark-spot-reduction-50g-6-face-wash,Nivea Men Dark Spot Reduction  50g*6 Face Wash,"<p>Nivea Men Dark Spot Reduction  50g*6 Face Wash - Face Cream</p><p><a href=""https://www.flipkart.com/nivea-men-dark-spot-reduction-50g-6-face-wash/p/itm3564bbfddae77?pid=FCWFRD9RX7ZZYDXH&amp;lid=LSTFCWFRD9RX7ZZYDXHCZB0MS&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_26&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFRD9RX7ZZYDXH.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,653.00,690.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/200-dark-spot-reduction-nivea-men-original-imafmy2zcxeufecw.jpg?v=1757275384,1,Nivea Men Dark Spot Reduction  50g*6 Face Wash,false,,,,kg,,,active
shahnaz-husain-tulsi-neem-50-gmpack5-of-5-face-wash,Shahnaz Husain Tulsi-Neem 50 Gm(Pack5 of 5) Face Wash,"<p>Shahnaz Husain Tulsi-Neem 50 Gm(Pack5 of 5) Face Wash - Face Cream</p><p><a href=""https://www.flipkart.com/shahnaz-husain-tulsi-neem-50-gm-pack5-5-face-wash/p/itm0c48208254a1c?pid=FCWFRY9CMGBCEU27&amp;lid=LSTFCWFRY9CMGBCEU27UP51VG&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_25&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFRY9CMGBCEU27.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,619.00,675.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/250-tulsi-neem-50-gm-pack5-of-5-shahnaz-husain-original-imafry9duhghvphf.jpg?v=1757275383,1,Shahnaz Husain Tulsi-Neem 50 Gm(Pack5 of 5) Face Wash,false,,,,kg,,,active
indus-valley-men-active-charcoal-oil-control-set-of-2,Indus Valley MEN Active Charcoal Oil Control (Set of 2)...,"<p>Indus Valley MEN Active Charcoal Oil Control (Set of 2)... - Face Cream</p><p><a href=""https://www.flipkart.com/indus-valley-men-active-charcoal-oil-control-set-2-face-wash/p/itmfer23fnqkap3n?pid=FCWFEQJY3DH9GHVR&amp;lid=LSTFCWFEQJY3DH9GHVRT8U6CW&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_24&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFEQJY3DH9GHVR.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,628.00,998.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/200-men-active-charcoal-oil-control-face-wash-set-of-2-indus-original-imafmus9huq6fgec.jpg?v=1757275383,1,Indus Valley MEN Active Charcoal Oil Control (Set of 2)...,false,,,,kg,,,active
nivea-men-oil-control-face-wash,Nivea Men Oil control  Face Wash,"<p>Nivea Men Oil control  Face Wash - Face Cream</p><p><a href=""https://www.flipkart.com/nivea-men-oil-control-face-wash/p/itm228d44289ef8a?pid=FCWFHB8FZEGTNZCP&amp;lid=LSTFCWFHB8FZEGTNZCP3J6SST&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_23&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFHB8FZEGTNZCP.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,679.00,777.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-oil-control-face-wash-nivea-men-original-imafhbhyrnbkqfyh.jpg?v=1757275381,1,Nivea Men Oil control  Face Wash,false,,,,kg,,,active
nivea-men-men-oil-control-with-vitamin-c-effect-300g,Nivea Men Men Oil Control  (With Vitamin C Effect) 300g...,"<p>Nivea Men Men Oil Control  (With Vitamin C Effect) 300g... - Face Cream</p><p><a href=""https://www.flipkart.com/nivea-men-oil-control-with-vitamin-c-effect-300g-face-wash/p/itm1b83a582ef705?pid=FCWFGBP89HGFUKSY&amp;lid=LSTFCWFGBP89HGFUKSYYH2CLL&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_22&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFGBP89HGFUKSY.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,681.00,777.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-men-oil-control-face-wash-with-vitamin-c-effect-300g-nivea-original-imafgbgxhdfhxvh6.jpg?v=1757275381,1,Nivea Men Men Oil Control  (With Vitamin C Effect) 300g...,false,,,,kg,,,active
mancode-brightening-vitamin-c-foaming-150ml-each-pac,"MANCODE Brightening Vitamin C Foaming , 150ml each, PAC...","<p>MANCODE Brightening Vitamin C Foaming , 150ml each, PAC... - Face Cream</p><p><a href=""https://www.flipkart.com/mancode-brightening-vitamin-c-foaming-150ml-each-pack-3-face-wash/p/itm165d15ae13350?pid=FCWG9ZRYZXMH3G7H&amp;lid=LSTFCWG9ZRYZXMH3G7HUOVBTD&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_21&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWG9ZRYZXMH3G7H.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,613.00,1350.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/detoxifying-de-tan-foaming-face-wash-150ml-each-pack-of-3-original-imag9mr9swdvuaut.jpg?v=1757275380,1,"MANCODE Brightening Vitamin C Foaming , 150ml each, PAC...",false,,,,kg,,,active
nivea-men-men-oil-control-face-wash-pack-of-3-300-g,Nivea Men Men Oil control Face wash- Pack of 3  (300 g)...,"<p>Nivea Men Men Oil control Face wash- Pack of 3  (300 g)... - Face Cream</p><p><a href=""https://www.flipkart.com/nivea-men-oil-control-face-wash-pack-3-300-g-wash/p/itme5ab3bde47d97?pid=FCWFM42W4XHJH7DY&amp;lid=LSTFCWFM42W4XHJH7DYEKCK5B&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_20&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFM42W4XHJH7DY.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,698.00,777.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-men-oil-control-face-wash-pack-of-3-face-wash-300-g-nivea-original-imafm47zfgcfbhzn.jpg?v=1757275379,1,Nivea Men Men Oil control Face wash- Pack of 3  (300 g)...,false,,,,kg,,,active
garnier-men-turbo-bright-face-wash-hydrating-cleanser-f,GARNIER Men Turbo Bright face wash hydrating cleanser f...,"<p>GARNIER Men Turbo Bright face wash hydrating cleanser f... - Face Cream</p><p><a href=""https://www.flipkart.com/garnier-men-turbo-bright-face-wash-hydrating-cleanser-soft-skin-glow/p/itmc930cd65924ac?pid=FCWHFG46DCG88TDT&amp;lid=LSTFCWHFG46DCG88TDTXXQWAL&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_19&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWHFG46DCG88TDT.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,651.00,838.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-men-turbo-bright-face-wash-hydrating-cleanser-for-soft-skin-original-imahfg46kbqhbdjk.jpg?v=1757275378,1,GARNIER Men Turbo Bright face wash hydrating cleanser f...,false,,,,kg,,,active
alphacia-100-pure-natural-vitamin-foaming-750-ml-pa,Alphacia 100% Pure & Natural Vitamin Foaming -750 ml Pa...,"<p>Alphacia 100% Pure &amp; Natural Vitamin Foaming -750 ml Pa... - Face Cream</p><p><a href=""https://www.flipkart.com/alphacia-100-pure-natural-vitamin-foaming-750-ml-pack-5-face-wash/p/itme0b276b61d3d0?pid=FCWGFREFNYNB54PK&amp;lid=LSTFCWGFREFNYNB54PKXNLNFZ&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_18&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWGFREFNYNB54PK.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,707.00,2495.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/750-100-pure-natural-vitamin-foaming-face-wash-750-ml-pack-of-5-original-imagfrefwzh257xp.jpg?v=1757275378,1,Alphacia 100% Pure & Natural Vitamin Foaming -750 ml Pa...,false,,,,kg,,,active
alphacia-100-pure-natural-coffee-foaming-750-ml-pac,Alphacia 100% Pure & Natural Coffee Foaming -750 ml Pac...,"<p>Alphacia 100% Pure &amp; Natural Coffee Foaming -750 ml Pac... - Face Cream</p><p><a href=""https://www.flipkart.com/alphacia-100-pure-natural-coffee-foaming-750-ml-pack-5-face-wash/p/itm408d92e61cdae?pid=FCWGFREGYRZ4YD3S&amp;lid=LSTFCWGFREGYRZ4YD3SSWISZD&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_17&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWGFREGYRZ4YD3S.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,707.00,2495.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/750-100-pure-natural-coffee-foaming-face-wash-750-ml-pack-of-5-original-imagfregqmxztmgb.jpg?v=1757275377,1,Alphacia 100% Pure & Natural Coffee Foaming -750 ml Pac...,false,,,,kg,,,active
garnier-men-men-acno-fight-anti-pimple-facewash-pack,Garnier Men Men Acno Fight Anti-Pimple Facewash ( Pack ...,"<p>Garnier Men Men Acno Fight Anti-Pimple Facewash ( Pack ... - Face Cream</p><p><a href=""https://www.flipkart.com/garnier-men-acno-fight-anti-pimple-facewash-pack-2-face-wash/p/itm14e116d8fbc65?pid=FCWHEFGUK9NKZVV6&amp;lid=LSTFCWHEFGUK9NKZVV6DDQ9Z0&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_16&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWHEFGUK9NKZVV6.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,661.00,758.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-men-acno-fight-anti-pimple-facewash-pack-of-2-garnier-men-original-imahcrf6zhhhn8bw.jpg?v=1757275376,1,Garnier Men Men Acno Fight Anti-Pimple Facewash ( Pack ...,false,,,,kg,,,active
shahnaz-husain-tulsi-neem-50-gm-pack-of-6-face-wash,Shahnaz Husain Tulsi-Neem 50 Gm ( Pack of 6 ) Face Wash,"<p>Shahnaz Husain Tulsi-Neem 50 Gm ( Pack of 6 ) Face Wash - Face Cream</p><p><a href=""https://www.flipkart.com/shahnaz-husain-tulsi-neem-50-gm-pack-6-face-wash/p/itmbc82db1663e8c?pid=FCWFRY9C35NZQTMY&amp;lid=LSTFCWFRY9C35NZQTMYAYB0R1&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_15&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFRY9C35NZQTMY.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,690.00,840.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-tulsi-neem-50-gm-pack-of-6-shahnaz-husain-original-imafry9dwnnpnyug.jpg?v=1757275376,1,Shahnaz Husain Tulsi-Neem 50 Gm ( Pack of 6 ) Face Wash,false,,,,kg,,,active
oriflame-sweden-north-foe-men-ultimate-balance-face-cle,Oriflame Sweden NORTH FOE MEN ULTIMATE BALANCE FACE CLE...,"<p>Oriflame Sweden NORTH FOE MEN ULTIMATE BALANCE FACE CLE... - Face Cream</p><p><a href=""https://www.flipkart.com/oriflame-sweden-north-foe-men-ultimate-balance-face-cleanser-150-ml-pack-2-300-ml-wash/p/itm41c85163d4f7c?pid=FCWG9KPFUDF4TFFM&amp;lid=LSTFCWG9KPFUDF4TFFMX8DTKN&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_14&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWG9KPFUDF4TFFM.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,711.00,998.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-north-foe-men-ultimate-balance-face-cleanser-150-ml-pack-of-original-imag9khbn4zzjyzy.jpg?v=1757275375,1,Oriflame Sweden NORTH FOE MEN ULTIMATE BALANCE FACE CLE...,false,,,,kg,,,active
nivea-men-oil-control-all-in-1-100ml-3pc-face-wash,Nivea Men Oil Control All In 1  100ML*3PC Face Wash,"<p>Nivea Men Oil Control All In 1  100ML*3PC Face Wash - Face Cream</p><p><a href=""https://www.flipkart.com/nivea-men-oil-control-all-1-100ml-3pc-face-wash/p/itmd7a07800d3890?pid=FCWFUP7EY7JCUCPE&amp;lid=LSTFCWFUP7EY7JCUCPEKDWOSR&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_13&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFUP7EY7JCUCPE.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,744.00,795.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imahew8fgnres866.jpg?v=1757275374,1,Nivea Men Oil Control All In 1  100ML*3PC Face Wash,false,,,,kg,,,active
garnier-men-men-brightening-anti-pollution-turbobrigh,Garnier Men MEN Brightening & Anti-Pollution TurboBrigh...,"<p>Garnier Men MEN Brightening &amp; Anti-Pollution TurboBrigh... - Face Cream</p><p><a href=""https://www.flipkart.com/garnier-men-brightening-anti-pollution-turbobright-double-action-150gm-pack-2-face-wash/p/itmb037dcbd84cd1?pid=FCWHCHSWHQWMHWRW&amp;lid=LSTFCWHCHSWHQWMHWRWAYU1JJ&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_12&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWHCHSWHQWMHWRW.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,697.00,750.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-men-brightening-anti-pollution-turbobright-double-action-original-imahegpanfctamwx.jpg?v=1757275373,1,Garnier Men MEN Brightening & Anti-Pollution TurboBrigh...,false,,,,kg,,,active
nivea-men-all-in-one-charcoal-10x-vitamin-c-effect-rem,"Nivea Men All In One Charcoal, 10X Vitamin C Effect,Rem...","<p>Nivea Men All In One Charcoal, 10X Vitamin C Effect,Rem... - Face Cream</p><p><a href=""https://www.flipkart.com/nivea-men-all-one-charcoal-10x-vitamin-c-effect-removes-excess-oil-detox-skin-cleanser-face-wash/p/itm826dc55f1bb54?pid=FCWF6YCPHYRZXDDZ&amp;lid=LSTFCWF6YCPHYRZXDDZLUV3VJ&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_11&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=organic&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWF6YCPHYRZXDDZ.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,752.00,837.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imahew8vvtxsxhqe.jpg?v=1757275373,1,"Nivea Men All In One Charcoal, 10X Vitamin C Effect,Rem...",false,,,,kg,,,active
muuchstac-ocean-for-men-anti-acne-pimple-skin-brigh,"MUUCHSTAC Ocean for Men, Anti Acne & Pimple, Skin Brigh...","<p>MUUCHSTAC Ocean for Men, Anti Acne &amp; Pimple, Skin Brigh... - Face Cream</p><p><a href=""https://www.flipkart.com/muuchstac-ocean-men-anti-acne-pimple-skin-brightening-all-types-face-wash/p/itm465bda6157fa0?pid=FCWFQCDQMJDAJZPJ&amp;lid=LSTFCWFQCDQMJDAJZPJIVDZWR&amp;marketplace=FLIPKART&amp;q=mens+face+wash&amp;store=g9b%2Fema%2F5la%2Fjav&amp;spotlightTagId=default_BestsellerId_g9b%2Fema%2F5la%2Fjav&amp;srno=s_1_10&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_12_na_na_ps&amp;fm=search-autosuggest&amp;iid=df16b995-31b0-4e4d-bac4-0edcfa173ce4.FCWFQCDQMJDAJZPJ.SEARCH&amp;ppt=sp&amp;ppn=sp&amp;ssid=gf3vvhca8w0000001757262403105&amp;qH=aaaca2c1e42f501f"" target=""_blank"">View on Flipkart</a></p>",Face Cream,,Face Cream,Face Cream,true,Title,Default Title,,,,,,,,,0.0,,50,continue,manual,787.00,897.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/300-ocean-for-men-anti-acne-pimple-skin-brightening-all-skin-original-imah5gh6hayymkfv.jpg?v=1757275372,1,"MUUCHSTAC Ocean for Men, Anti Acne & Pimple, Skin Brigh...",false,,,,kg,,,active
